Day	SD4neg	SD3neg	SD2neg	SD1neg	SD0	SD1	SD2	SD3	SD4
1843	10.712	12.420	14.129	16.114	18.427	21.131	24.303	28.036	31.769
1844	10.714	12.423	14.132	16.118	18.432	21.138	24.311	28.046	31.781
1845	10.716	12.426	14.136	16.122	18.438	21.145	24.320	28.057	31.795
1846	10.719	12.429	14.139	16.127	18.443	21.151	24.328	28.068	31.807
1847	10.721	12.432	14.143	16.131	18.448	21.158	24.336	28.078	31.820
1848	10.723	12.435	14.147	16.136	18.454	21.164	24.345	28.088	31.832
1849	10.726	12.438	14.150	16.140	18.459	21.171	24.353	28.098	31.844
1850	10.728	12.441	14.154	16.144	18.464	21.178	24.361	28.109	31.856
1851	10.731	12.444	14.158	16.149	18.470	21.184	24.369	28.119	31.869
1852	10.733	12.447	14.161	16.153	18.475	21.191	24.377	28.129	31.881
1853	10.736	12.450	14.165	16.158	18.481	21.198	24.386	28.139	31.893
1854	10.738	12.453	14.168	16.162	18.486	21.204	24.394	28.150	31.905
1855	10.740	12.456	14.172	16.166	18.491	21.211	24.402	28.160	31.917
1856	10.742	12.459	14.175	16.171	18.497	21.218	24.411	28.171	31.931
